registro_date_1;registro_time_1;registro_float_1;registro_float_2
2017-10-30;01:25:00;726637.5;564798
2017-10-30;01:30:00;75.256.758.333.333;591.278.875
2017-10-30;01:35:00;73.131.391.666.667;568.089.375
2017-10-30;01:40:00;70.877.208.333.333;54.647.654.166.667
2017-10-30;01:45:00;704490.75;540757.75
2017-10-30;01:50:00;70.169.791.666.667;53.737.308.333.333
2017-10-30;01:55:00;69.803.708.333.333;534790.5
2017-10-30;02:00:00;69.626.883.333.333;53.864.979.166.667
2017-10-30;02:05:00;69.799.108.333.333;53.520.341.666.667
2017-10-30;02:10:00;697.682.125;538.841.625
2017-10-30;02:15:00;679776;513110.75
2017-10-30;02:20:00;67.423.408.333.333;50.605.445.833.333
2017-10-30;02:25:00;674705.25;509.370.625
2017-10-30;02:30:00;67.594.629.166.667;51.012.183.333.333
2017-10-30;02:35:00;67.482.420.833.333;51.152.795.833.333
2017-10-30;02:40:00;67.474.083.333.333;513.445.875
2017-10-30;02:45:00;673.044.625;50.716.316.666.667
2017-10-30;02:50:00;676835.5;51.179.870.833.333
2017-10-30;02:55:00;698923.75;53.524.916.666.667
2017-10-30;03:00:00;70.614.691.666.667;53.930.266.666.667
2017-10-30;03:05:00;708987.5;53.996.620.833.333
2017-10-30;03:10:00;70.724.783.333.333;54.187.454.166.667
2017-10-30;03:15:00;662.189.875;53.925.191.666.667
2017-10-30;03:20:00;648802.75;52.541.204.166.667
2017-10-30;03:25:00;64.180.054.166.667;521.368.625
2017-10-30;03:30:00;69.545.883.333.333;53.041.358.333.333
2017-10-30;03:35:00;69.767.233.333.333;532700.75
2017-10-30;03:40:00;687.006.375;52.202.979.166.667
2017-10-30;03:45:00;68.705.395.833.333;52.390.366.666.667
2017-10-30;03:50:00;64.577.133.333.333;52.408.908.333.333
2017-10-30;03:55:00;68.545.566.666.667;51.835.166.666.667
2017-10-30;04:00:00;68.557.129.166.667;518239
2017-10-30;04:05:00;68.843.291.666.667;52.225.970.833.333
2017-10-30;04:10:00;68.613.320.833.333;522351.75
2017-10-30;04:15:00;68.124.170.833.333;51.285.145.833.333
2017-10-30;04:20:00;682.479.125;51.366.520.833.333
2017-10-30;04:25:00;68.679.291.666.667;52.082.433.333.333
2017-10-30;04:30:00;682082.75;51.556.220.833.333
2017-10-30;04:35:00;68.115.170.833.333;51.416.641.666.667
2017-10-30;04:40:00;67.323.583.333.333;51.350.679.166.667
2017-10-30;04:45:00;681257.5;51.394.870.833.333
2017-10-30;04:50:00;682.861.125;51.633.720.833.333
2017-10-30;04:55:00;68.508.879.166.667;519423
2017-10-30;05:00:00;661.074.625;502827
2017-10-30;05:05:00;618286.5;47.350.841.666.667
2017-10-30;05:10:00;620296.75;47.991.166.666.667
2017-10-30;05:15:00;61.984.270.833.333;479435.5
2017-10-30;05:20:00;620.201.875;47.502.533.333.333
2017-10-30;05:25:00;62.327.741.666.667;47.584.504.166.667
2017-10-30;05:30:00;62.494.304.166.667;47.986.395.833.333
2017-10-30;05:35:00;624775;48.129.008.333.333
2017-10-30;05:40:00;63.270.220.833.333;49.104.116.666.667
2017-10-30;05:45:00;63.353.583.333.333;49.322.558.333.333
2017-10-30;05:50:00;630.425.875;48.784.458.333.333
2017-10-30;05:55:00;62.765.354.166.667;48.517.504.166.667
2017-10-30;06:00:00;628216.25;48.658.466.666.667
2017-10-30;06:05:00;625.050.875;47.932.670.833.333
2017-10-30;06:10:00;62.899.116.666.667;48.849.129.166.667
2017-10-30;06:15:00;62.551.204.166.667;48.312.920.833.333
2017-10-30;06:20:00;626723.75;48.162.879.166.667
2017-10-30;06:25:00;633.635.625;483.861.625
2017-10-30;06:30:00;68.757.804.166.667;51.780.704.166.667
2017-10-30;06:35:00;69.007.529.166.667;52.154.429.166.667
2017-10-30;06:40:00;693927;525775.75
2017-10-30;06:45:00;69.097.929.166.667;52.437.454.166.667
2017-10-30;06:50:00;69.263.008.333.333;52.443.191.666.667
2017-10-30;06:55:00;64.829.933.333.333;51.895.770.833.333
2017-10-30;07:00:00;68.975.333.333.333;52.592.695.833.333
2017-10-30;07:05:00;69.218.079.166.667;52.543.054.166.667
2017-10-30;07:10:00;62.963.483.333.333;48.768.158.333.333
2017-10-30;07:15:00;62.422.291.666.667;480932.5
2017-10-30;07:20:00;626890.25;484239.25
2017-10-30;07:25:00;629562.5;48.680.308.333.333
2017-10-30;07:30:00;626.350.625;48.565.204.166.667
2017-10-30;07:35:00;662.272.125;52.242.904.166.667
2017-10-30;07:40:00;65.667.008.333.333;519526.25
2017-10-30;07:45:00;62.821.491.666.667;48.617.370.833.333
2017-10-30;07:50:00;633106.75;48.931.116.666.667
2017-10-30;07:55:00;622.877.375;48.027.220.833.333
2017-10-30;08:00:00;63.278.679.166.667;494.581.625
2017-10-30;08:05:00;650003.25;508.371.875
2017-10-30;08:10:00;60.351.441.666.667;46.103.854.166.667
2017-10-30;08:15:00;618.443.125;470950
2017-10-30;08:20:00;61.192.958.333.333;46.573.954.166.667
2017-10-30;08:25:00;640.815.125;50.674.566.666.667
2017-10-30;08:30:00;84.397.016.666.667;723638.25
2017-10-30;08:35:00;777990.25;65.131.904.166.667
2017-10-30;08:40:00;708959.75;57.630.895.833.333
2017-10-30;08:45:00;73.005.066.666.667;591269
2017-10-30;08:50:00;777363.25;631.423.375
2017-10-30;08:55:00;81.398.283.333.333;65.368.920.833.333
2017-10-30;09:00:00;75.165.583.333.333;59.064.783.333.333
2017-10-30;09:05:00;71.925.708.333.333;560682
2017-10-30;09:10:00;70.153.508.333.333;545.834.875
2017-10-30;09:15:00;69.430.295.833.333;53.622.929.166.667
2017-10-30;09:20:00;71.956.333.333.333;54.328.216.666.667
2017-10-30;09:25:00;60.584.766.666.667;46.872.783.333.333
2017-10-30;09:30:00;74.636.808.333.333;57.112.483.333.333
2017-10-30;09:35:00;83.065.091.666.667;65.477.516.666.667
2017-10-30;09:40:00;79.807.416.666.667;61.210.591.666.667
2017-10-30;09:45:00;764547.75;58.857.091.666.667
2017-10-30;09:50:00;78.934.408.333.333;612.896.375
2017-10-30;09:55:00;79.669.516.666.667;62.281.354.166.667
2017-10-30;10:00:00;804435;625660.5
2017-10-30;10:05:00;79.008.958.333.333;61.521.316.666.667
2017-10-30;10:10:00;756451.25;57.610.079.166.667
2017-10-30;10:15:00;70.050.358.333.333;52.747.941.666.667
2017-10-30;10:20:00;731505.5;55.014.129.166.667
2017-10-30;10:25:00;734594.75;55.361.320.833.333
2017-10-30;10:30:00;733779.5;55.944.554.166.667
2017-10-30;10:35:00;78.878.191.666.667;61.604.770.833.333
2017-10-30;10:40:00;66.462.516.666.667;53.058.341.666.667
2017-10-30;10:45:00;66.924.545.833.333;52.576.970.833.333
2017-10-30;10:50:00;68.273.508.333.333;531862.75
2017-10-30;10:55:00;637.233.125;485432.25
2017-10-30;11:00:00;648196;511.720.625
2017-10-30;11:05:00;52.845.583.333.333;438.101.875
2017-10-30;11:10:00;50.649.529.166.667;41.612.504.166.667
2017-10-30;11:15:00;50.518.620.833.333;42.806.908.333.333
2017-10-30;11:20:00;50.785.504.166.667;42.977.179.166.667
2017-10-30;11:25:00;52.373.545.833.333;42.711.929.166.667
2017-10-30;11:30:00;53.188.291.666.667;413229
2017-10-30;11:35:00;541463.25;45.518.891.666.667
2017-10-30;11:40:00;508.640.875;43.217.195.833.333
2017-10-30;11:45:00;49.900.958.333.333;428.042.875
2017-10-30;11:50:00;542.002.875;45.296.404.166.667
2017-10-30;11:55:00;565.404.125;469445.25
2017-10-30;12:00:00;65.199.941.666.667;54.916.991.666.667
2017-10-30;12:05:00;63.345.729.166.667;513781.75
2017-10-30;12:10:00;59.657.279.166.667;51.291.154.166.667
2017-10-30;12:15:00;59.227.558.333.333;47.108.354.166.667
2017-10-30;12:20:00;55.256.295.833.333;44.350.966.666.667
2017-10-30;12:25:00;53.683.158.333.333;43.602.591.666.667
2017-10-30;12:30:00;50.466.883.333.333;401342.25
2017-10-30;12:35:00;47.087.666.666.667;389.951.375
2017-10-30;12:40:00;51.667.041.666.667;45.009.754.166.667
2017-10-30;12:45:00;541096.5;43.144.391.666.667
2017-10-30;12:50:00;50.243.354.166.667;41.444.891.666.667
2017-10-30;12:55:00;53.678.841.666.667;46.244.758.333.333
2017-10-30;13:00:00;51.667.170.833.333;406.834.125
2017-10-30;13:05:00;44.314.091.666.667;354.572.875
2017-10-30;13:10:00;46.583.195.833.333;38.233.720.833.333
2017-10-30;13:15:00;48.745.033.333.333;39.994.191.666.667
2017-10-30;13:20:00;468.548.625;38.548.995.833.333
2017-10-30;13:25:00;481297.25;399.733.375
2017-10-30;13:30:00;56.321.883.333.333;43.310.366.666.667
2017-10-30;13:35:00;56.018.783.333.333;441.956.375
2017-10-30;13:40:00;612820.25;49.101.720.833.333
2017-10-30;13:45:00;60.869.779.166.667;48.237.716.666.667
2017-10-30;13:50:00;588.667.375;454.511.875
2017-10-30;13:55:00;59.965.308.333.333;47.640.270.833.333
2017-10-30;14:00:00;590910.25;466.239.375
2017-10-30;14:05:00;585551;46.114.558.333.333
2017-10-30;14:10:00;60.468.479.166.667;47.972.308.333.333
2017-10-30;14:15:00;610.233.125;48.463.458.333.333
2017-10-30;14:20:00;576.982.375;452455.75
2017-10-30;14:25:00;575838.75;447.085.625
2017-10-30;14:30:00;58.018.591.666.667;453.319.375
2017-10-30;14:35:00;56.454.908.333.333;44.053.504.166.667
2017-10-30;14:40:00;52.277.333.333.333;415.248.625
2017-10-30;14:45:00;43.831.229.166.667;35.546.370.833.333
2017-10-30;14:50:00;44.405.833.333.333;358564.75
2017-10-30;14:55:00;43.394.245.833.333;351979.5
2017-10-30;15:00:00;44.710.504.166.667;358828.25
2017-10-30;15:05:00;46.837.808.333.333;373486.75
2017-10-30;15:10:00;51.387.466.666.667;40.956.395.833.333
2017-10-30;15:15:00;48.388.833.333.333;38.936.016.666.667
2017-10-30;15:20:00;49.396.108.333.333;38.163.470.833.333
2017-10-30;15:25:00;49.219.045.833.333;38.141.933.333.333
2017-10-30;15:30:00;49.504.491.666.667;385518
2017-10-30;15:35:00;48.633.516.666.667;38.618.208.333.333
2017-10-30;15:40:00;570757.75;466575
2017-10-30;15:45:00;540485.25;43.680.229.166.667
2017-10-30;15:50:00;57.022.095.833.333;46.128.266.666.667
2017-10-30;15:55:00;58.110.058.333.333;47.275.620.833.333
2017-10-30;16:00:00;55.231.379.166.667;44.331.091.666.667
2017-10-30;16:05:00;562581.75;45.412.858.333.333
2017-10-30;16:10:00;53.815.183.333.333;441.181.125
2017-10-30;16:15:00;53.305.391.666.667;43.412.045.833.333
2017-10-30;16:20:00;54.006.491.666.667;440.620.125
2017-10-30;16:25:00;52.771.066.666.667;42.710.204.166.667
2017-10-30;16:30:00;51.767.983.333.333;41.683.241.666.667
2017-10-30;16:35:00;50.408.483.333.333;40.833.883.333.333
2017-10-30;16:40:00;50.342.783.333.333;40.459.854.166.667
2017-10-30;16:45:00;505297.25;40.120.620.833.333
2017-10-30;16:50:00;52.390.970.833.333;418526.25
2017-10-30;16:55:00;51.908.366.666.667;41.462.895.833.333
2017-10-30;17:00:00;50.745.329.166.667;407.979.125
2017-10-30;17:05:00;515415;409943.25
2017-10-30;17:10:00;508971.5;40.729.058.333.333
2017-10-30;17:15:00;48.843.466.666.667;39.509.166.666.667
2017-10-30;17:20:00;47.614.858.333.333;39.212.516.666.667
2017-10-30;17:25:00;499.320.375;41.078.745.833.333
2017-10-30;17:30:00;57.753.229.166.667;470.112.125
2017-10-30;17:35:00;59.541.229.166.667;48.773.991.666.667
2017-10-30;17:40:00;559171.75;45.214.116.666.667
2017-10-30;17:45:00;56.245.070.833.333;45.188.479.166.667
2017-10-30;17:50:00;58.391.670.833.333;47.465.054.166.667
2017-10-30;17:55:00;561.454.875;44.353.420.833.333
2017-10-30;18:00:00;60.096.845.833.333;472160.25
2017-10-30;18:05:00;61.653.391.666.667;48.583.183.333.333
2017-10-30;18:10:00;59.314.958.333.333;46.726.216.666.667
2017-10-30;18:15:00;53.738.129.166.667;45.079.245.833.333
2017-10-30;18:20:00;53.819.145.833.333;43.086.429.166.667
2017-10-30;18:25:00;529189.5;421691.25
2017-10-30;18:30:00;56.205.958.333.333;44.014.570.833.333
2017-10-30;18:35:00;590.837.875;46.351.041.666.667
2017-10-30;18:40:00;59.347.145.833.333;46.850.708.333.333
2017-10-30;18:45:00;57.817.404.166.667;45.328.454.166.667
2017-10-30;18:50:00;53.700.366.666.667;42.667.766.666.667
2017-10-30;18:55:00;52.538.983.333.333;42.016.108.333.333
2017-10-30;19:00:00;489.676.125;42.042.145.833.333
2017-10-30;19:05:00;499.520.625;39.635.920.833.333
2017-10-30;19:10:00;495911.25;39.539.554.166.667
2017-10-30;19:15:00;49.646.858.333.333;394.230.875
2017-10-30;19:20:00;48.824.320.833.333;38.840.954.166.667
2017-10-30;19:25:00;48.809.479.166.667;38.333.079.166.667
2017-10-30;19:30:00;49.923.745.833.333;391377.75
2017-10-30;19:35:00;496470.5;38.844.445.833.333
2017-10-30;19:40:00;49.589.066.666.667;39.106.058.333.333
2017-10-30;19:45:00;49.991.741.666.667;39.023.558.333.333
2017-10-30;19:50:00;511.795.375;39.194.729.166.667
2017-10-30;19:55:00;52.317.179.166.667;40.709.333.333.333
2017-10-30;20:00:00;51.400.883.333.333;39.749.066.666.667
2017-10-30;20:05:00;511741.75;39.315.683.333.333
2017-10-30;20:10:00;50.844.591.666.667;39.328.479.166.667
2017-10-30;20:15:00;51.200.020.833.333;394160
2017-10-30;20:20:00;51.176.420.833.333;39.403.395.833.333
2017-10-30;20:25:00;50.898.295.833.333;396.084.375
2017-10-30;20:30:00;50.170.866.666.667;39.028.629.166.667
2017-10-30;20:35:00;52.964.545.833.333;41.735.933.333.333
2017-10-30;20:40:00;55.635.133.333.333;448.101.125
2017-10-30;20:45:00;553262.25;44.140.104.166.667
2017-10-30;20:50:00;54.997.304.166.667;43.805.295.833.333
2017-10-30;20:55:00;54.698.995.833.333;436.065.125
2017-10-30;21:00:00;58.660.229.166.667;46.425.445.833.333
2017-10-30;21:05:00;55.758.620.833.333;446512.25
2017-10-30;21:10:00;554.507.875;44.291.041.666.667
2017-10-30;21:15:00;53.591.779.166.667;42.272.095.833.333
2017-10-30;21:20:00;51.711.729.166.667;40.860.829.166.667
2017-10-30;21:25:00;54.920.758.333.333;43.784.595.833.333
2017-10-30;21:30:00;541.151.875;43.353.916.666.667
2017-10-30;21:35:00;53.184.854.166.667;42.228.729.166.667
2017-10-30;21:40:00;51.390.654.166.667;409.243.875
2017-10-30;21:45:00;50.687.770.833.333;40.097.245.833.333
2017-10-30;21:50:00;52.343.333.333.333;41.230.070.833.333
2017-10-30;21:55:00;52.870.770.833.333;417.440.875
2017-10-30;22:00:00;549819.5;439.920.625
2017-10-30;22:05:00;54.764.408.333.333;44.037.679.166.667
2017-10-30;22:10:00;60.260.504.166.667;487.783.375
2017-10-30;22:15:00;549148.5;44.522.695.833.333
2017-10-30;22:20:00;547.537.125;44.707.279.166.667
2017-10-30;22:25:00;562746;46.341.491.666.667
2017-10-30;22:30:00;521850;415.705.875
2017-10-30;22:35:00;51.924.291.666.667;41.252.333.333.333
2017-10-30;22:40:00;51.220.091.666.667;40.535.991.666.667
2017-10-30;22:45:00;50.849.679.166.667;40.191.604.166.667
2017-10-30;22:50:00;504.515.875;40.346.108.333.333
2017-10-30;22:55:00;49.923.866.666.667;397.613.125
2017-10-30;23:00:00;502017.5;397231.25
2017-10-30;23:05:00;50.397.691.666.667;395.508.875
2017-10-30;23:10:00;50.584.283.333.333;39.935.329.166.667
2017-10-30;23:15:00;50.779.629.166.667;400.382.375
2017-10-30;23:20:00;50.397.433.333.333;39.534.420.833.333
2017-10-30;23:25:00;504976;39.553.679.166.667
2017-10-30;23:30:00;50.526.941.666.667;39.570.529.166.667
2017-10-30;23:35:00;50.692.666.666.667;397.098.875
2017-10-30;23:40:00;50.532.041.666.667;39.612.033.333.333
2017-10-30;23:45:00;50.764.745.833.333;399.133.625
2017-10-30;23:50:00;506.482.875;39.603.854.166.667
2017-10-30;23:55:00;50.857.566.666.667;397.003.875
2017-10-31;00:00:00;50.844.008.333.333;39.958.079.166.667
2017-10-31;00:05:00;49.896.091.666.667;39.157.329.166.667
2017-10-31;00:10:00;50.192.566.666.667;397264
2017-10-31;00:15:00;541.394.875;43.600.729.166.667
2017-10-31;00:20:00;55.199.095.833.333;44.697.566.666.667
2017-10-31;00:25:00;551247.5;446449.25
2017-10-31;00:30:00;551.049.875;44.457.141.666.667
2017-10-31;00:35:00;55.425.295.833.333;44.823.004.166.667
2017-10-31;00:40:00;55.060.583.333.333;445.757.125
2017-10-31;00:45:00;54.514.591.666.667;44.221.395.833.333
2017-10-31;00:50:00;57.832.941.666.667;46.117.866.666.667
2017-10-31;00:55:00;66.376.416.666.667;50.582.316.666.667
2017-10-31;01:00:00;670.759.375;50.836.533.333.333
2017-10-31;01:05:00;66.677.329.166.667;50.453.508.333.333
2017-10-31;01:10:00;67.242.920.833.333;515420.5
2017-10-31;01:15:00;69.962.766.666.667;53.631.045.833.333
2017-10-31;01:20:00;692732.75;53.021.166.666.667
2017-10-31;01:25:00;69.530.133.333.333;533175.5
2017-10-31;01:30:00;69.422.458.333.333;53.519.916.666.667
2017-10-31;01:35:00;68.408.166.666.667;52.309.620.833.333
2017-10-31;01:40:00;683.431.125;51.938.570.833.333
2017-10-31;01:45:00;686.802.375;53.230.120.833.333
2017-10-31;01:50:00;67.626.833.333.333;522.266.625
2017-10-31;01:55:00;68.873.658.333.333;530.703.625
2017-10-31;02:00:00;69.487.295.833.333;537133.5
2017-10-31;02:05:00;699128;539.238.125
2017-10-31;02:10:00;71.395.458.333.333;55.562.204.166.667
2017-10-31;02:15:00;70.043.983.333.333;540219.75
2017-10-31;02:20:00;69.474.720.833.333;53.444.154.166.667
2017-10-31;02:25:00;680.387.375;515874.75
2017-10-31;02:30:00;66.870.354.166.667;50.291.833.333.333
2017-10-31;02:35:00;67.197.554.166.667;50.479.854.166.667
2017-10-31;02:40:00;671.193.625;50.708.183.333.333
2017-10-31;02:45:00;673112.25;50.520.995.833.333
2017-10-31;02:50:00;67.129.479.166.667;50.638.133.333.333
2017-10-31;02:55:00;67.434.433.333.333;50.744.620.833.333
2017-10-31;03:00:00;67.133.970.833.333;50.610.758.333.333
2017-10-31;03:05:00;67.189.741.666.667;50.790.741.666.667
2017-10-31;03:10:00;66.718.579.166.667;504919.5
2017-10-31;03:15:00;67.350.633.333.333;50.677.554.166.667
2017-10-31;03:20:00;67.184.541.666.667;508.178.875
2017-10-31;03:25:00;67.207.095.833.333;505.363.125
2017-10-31;03:30:00;679133.75;51.610.504.166.667
2017-10-31;03:35:00;680.673.375;52.318.091.666.667
2017-10-31;03:40:00;66.655.004.166.667;520.031.625
2017-10-31;03:45:00;615228.5;482289
2017-10-31;03:50:00;61.370.191.666.667;48.208.458.333.333
2017-10-31;03:55:00;61.003.483.333.333;47.736.670.833.333
2017-10-31;04:00:00;61.307.379.166.667;479.575.375
2017-10-31;04:05:00;68.026.366.666.667;52.331.991.666.667
2017-10-31;04:10:00;67.768.383.333.333;51.967.529.166.667
2017-10-31;04:15:00;68.003.804.166.667;51.737.541.666.667
2017-10-31;04:20:00;674.822.875;508.839.125
2017-10-31;04:25:00;68.117.441.666.667;51.409.283.333.333
2017-10-31;04:30:00;68.238.220.833.333;52.002.258.333.333
2017-10-31;04:35:00;678.858.375;51.332.133.333.333
2017-10-31;04:40:00;68.193.466.666.667;521.573.125
2017-10-31;04:45:00;679371.25;51.497.345.833.333
2017-10-31;04:50:00;650399.5;50.710.566.666.667
2017-10-31;04:55:00;60.301.941.666.667;46.840.195.833.333
2017-10-31;05:00:00;60.266.420.833.333;47.535.841.666.667
2017-10-31;05:05:00;599641.5;46.257.716.666.667
2017-10-31;05:10:00;59.315.295.833.333;45.906.970.833.333
2017-10-31;05:15:00;58.897.404.166.667;45.818.383.333.333
2017-10-31;05:20:00;58.821.033.333.333;45.922.866.666.667
2017-10-31;05:25:00;59.913.979.166.667;46.375.891.666.667
2017-10-31;05:30:00;59.444.929.166.667;45.810.533.333.333
2017-10-31;05:35:00;59.994.095.833.333;462678.5
2017-10-31;05:40:00;598456;46.393.670.833.333
2017-10-31;05:45:00;62.156.879.166.667;489464.5
2017-10-31;05:50:00;632317.25;49.875.920.833.333
2017-10-31;05:55:00;632.775.625;49.753.708.333.333
2017-10-31;06:00:00;63.788.066.666.667;50.828.870.833.333
2017-10-31;06:05:00;703346.5;54.277.066.666.667
2017-10-31;06:10:00;718582.5;557305
2017-10-31;06:15:00;70.797.766.666.667;543682.75
2017-10-31;06:20:00;708869.5;54.445.358.333.333
2017-10-31;06:25:00;711683;55.064.454.166.667
2017-10-31;06:30:00;71.605.008.333.333;552.729.125
2017-10-31;06:35:00;72.038.016.666.667;55.562.708.333.333
2017-10-31;06:40:00;714020;55.210.716.666.667
2017-10-31;06:45:00;70.874.241.666.667;54.358.304.166.667
2017-10-31;06:50:00;71.248.991.666.667;548706.5
2017-10-31;06:55:00;713925.5;55.231.729.166.667
2017-10-31;07:00:00;718536.5;555639
2017-10-31;07:05:00;71.907.983.333.333;55.651.754.166.667
2017-10-31;07:10:00;63.985.345.833.333;50.234.279.166.667
2017-10-31;07:15:00;64.344.466.666.667;50.278.445.833.333
2017-10-31;07:20:00;64.242.145.833.333;50.140.583.333.333
2017-10-31;07:25:00;65.454.304.166.667;51.912.154.166.667
2017-10-31;07:30:00;62.548.570.833.333;48.576.345.833.333
2017-10-31;07:35:00;611.703.375;472.680.125
2017-10-31;07:40:00;60.448.729.166.667;46.532.454.166.667
2017-10-31;07:45:00;598.222.625;460.412.625
2017-10-31;07:50:00;59.907.379.166.667;459738
2017-10-31;07:55:00;57.100.508.333.333;478.122.125
2017-10-31;08:00:00;64.899.258.333.333;49.659.591.666.667
2017-10-31;08:05:00;62.261.608.333.333;477045
2017-10-31;08:10:00;58.829.270.833.333;46.000.495.833.333
2017-10-31;08:15:00;568.563.375;44.283.279.166.667
2017-10-31;08:20:00;56.440.783.333.333;44.256.120.833.333
2017-10-31;08:25:00;65.016.570.833.333;51.120.995.833.333
2017-10-31;08:30:00;694.548.875;54.364.695.833.333
2017-10-31;08:35:00;65.304.495.833.333;497.156.125
2017-10-31;08:40:00;652.973.625;495580.5
2017-10-31;08:45:00;68.348.158.333.333;543577.5
2017-10-31;08:50:00;710870.75;571.374.375
2017-10-31;08:55:00;67.986.641.666.667;50.971.604.166.667
2017-10-31;09:00:00;85.144.316.666.667;71.002.191.666.667
2017-10-31;09:05:00;817125.5;653.886.625
2017-10-31;09:10:00;83.277.366.666.667;67.012.141.666.667
2017-10-31;09:15:00;83.142.991.666.667;66.669.883.333.333
2017-10-31;09:20:00;82.240.191.666.667;64.057.508.333.333
2017-10-31;09:25:00;83.722.641.666.667;64.989.691.666.667
2017-10-31;09:30:00;88.134.791.666.667;69.560.166.666.667
2017-10-31;09:35:00;828616;65.859.366.666.667
2017-10-31;09:40:00;77.705.816.666.667;613.940.125
2017-10-31;09:45:00;80.827.416.666.667;65.060.958.333.333
2017-10-31;09:50:00;77.531.808.333.333;61.909.366.666.667
2017-10-31;09:55:00;789503.75;630254.25
2017-10-31;10:00:00;74.448.258.333.333;585.679.625
